목록키,기관구분,기관명,목록유형,목록명,목록설명,조회수,분류체계,기관코드,국가중점여부,표준데이터여부,목록 등록일,목록 수정일,목록 URL,다운로드_활용건수,키워드
2647252,소속단체,동북아역사재단,FILE,동북아역사재단_덕흥리 고분벽화 - 운문 8,"덕흥리벽화고분(德興里壁畵古墳)은 평안남도(平安南道) 남포시(南浦市) 강서구역(江西區域) 덕흥동(德興洞 : 구 지명은 평안남도 대안시 덕흥리)에 위치한 고구려 초기 벽화무덤이다. 이 벽화무덤은 묘실(墓室 : 무덤방) 안에서 발견된 묵서명(墨書銘)에 의해 피장자는 유주자사(幽州刺史)를 지냈던 진(鎭)이라는 자이며, 조성연대는 영락(永樂) 18년 즉 408년이라는 것이 밝혀져 주목을 받았다.",582,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647252/fileData.do,699,"고분벽화, 고구려, 덕흥리"
2647253,소속단체,동북아역사재단,FILE,동북아역사재단_술렉크스카야 피사니차-부분- 달리는 순록,러시아의 하카스코-미누신스크 분지와 투바공화국 내의 바위그림. 우리의 선사 및 고대문화와 직간접적으로 관련이 있는 지역의 바위그림을 통해서 한국 민족문화의 기원을 계통을 파악할 수 있는 주요한 자료이다.,650,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647253/fileData.do,702,"암각화, 술렉크스카야 피사니차, 동북아역사재단"
2647254,소속단체,동북아역사재단,FILE,동북아역사재단_이쉬깅 톨고이-소,"흉노, 선비, 유연, 돌궐 등을 거쳐 몽골 제국에 이르기까지 유목민들이 차례로 제국을 건설하면서 주변 지역 문화 발전에 기여한 경험을 간직한 역사의 무대인 몽골고비알타이 지역의 바위그림. 한국 선사 및 고대문화의 계통성을 연구하는 의미 있는 형상들을 채록할 수 있는 주요한 자료이다.",632,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647254/fileData.do,419,"암각화, 이쉬깅 톨고이, 동북아역사재단"
2647255,소속단체,동북아역사재단,FILE,동북아역사재단_이쉬깅 톨고이-사슴과 산양,"흉노, 선비, 유연, 돌궐 등을 거쳐 몽골 제국에 이르기까지 유목민들이 차례로 제국을 건설하면서 주변 지역 문화 발전에 기여한 경험을 간직한 역사의 무대인 몽골고비알타이 지역의 바위그림. 한국 선사 및 고대문화의 계통성을 연구하는 의미 있는 형상들을 채록할 수 있는 주요한 자료이다.",580,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647255/fileData.do,711,"암각화, 이쉬깅 톨고이, 동북아역사재단"
2647257,소속단체,동북아역사재단,FILE,동북아역사재단_이흐 베르흐-사람과 산양들,"흉노, 선비, 유연, 돌궐 등을 거쳐 몽골 제국에 이르기까지 유목민들이 차례로 제국을 건설하면서 주변 지역 문화 발전에 기여한 경험을 간직한 역사의 무대인 몽골고비알타이 지역의 바위그림. 한국 선사 및 고대문화의 계통성을 연구하는 의미 있는 형상들을 채록할 수 있는 주요한 자료이다.",670,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647257/fileData.do,710,"암각화, 이흐 베르흐, 동북아역사재단"
2647258,소속단체,동북아역사재단,FILE,동북아역사재단_강서대묘 - 남벽의 제4굄돌(옆면의 봉황(鳳凰) 상세도),"강서대묘(江西大墓)는 평안남도(平安南道) 대안시(大安市)에 위치한 고구려 후기 사신도(四神圖) 벽화고분(壁畵古墳) 중의 하나로, 사신도 벽화 가운데 가장 빼어난 솜씨를 자랑하는 고구려 절정기의 벽화고분이다. 무덤의 형태는 먼저 반듯하게 잘 다듬은 화강암(花崗巖) 판석(板石)으로 무덤방을 쌓아 올리고 그 위에 흙을 봉긋하게 덮어 완성한 봉토석실분(封土石室墳)이다. 흙으로 이루어진 봉분(封墳)은 직경 51m에 높이 9m로 대형의 규모를 자랑한다.",675,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647258/fileData.do,704,"고분벽화, 고구려, 강서대묘"
2647274,소속단체,동북아역사재단,FILE,동북아역사재단_사프로노보 무덤군-제3쿠르간의 둘레돌 2,러시아의 하카스코-미누신스크 분지와 투바공화국 내의 바위그림. 우리의 선사 및 고대문화와 직간접적으로 관련이 있는 지역의 바위그림을 통해서 한국 민족문화의 기원을 계통을 파악할 수 있는 주요한 자료이다.,634,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647274/fileData.do,728,"암각화, 사프로노보 무덤군, 동북아역사재단"
2647276,소속단체,동북아역사재단,FILE,동북아역사재단_덕흥리 고분벽화 - 운문 11,"덕흥리벽화고분(德興里壁畵古墳)은 평안남도(平安南道) 남포시(南浦市) 강서구역(江西區域) 덕흥동(德興洞 : 구 지명은 평안남도 대안시 덕흥리)에 위치한 고구려 초기 벽화무덤이다. 이 벽화무덤은 묘실(墓室 : 무덤방) 안에서 발견된 묵서명(墨書銘)에 의해 피장자는 유주자사(幽州刺史)를 지냈던 진(鎭)이라는 자이며, 조성연대는 영락(永樂) 18년 즉 408년이라는 것이 밝혀져 주목을 받았다.",486,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647276/fileData.do,700,"고분벽화, 고구려, 덕흥리"
2647279,소속단체,동북아역사재단,FILE,동북아역사재단_샨치크-암면 1의 부분 1,러시아의 하카스코-미누신스크 분지와 투바공화국 내의 바위그림. 우리의 선사 및 고대문화와 직간접적으로 관련이 있는 지역의 바위그림을 통해서 한국 민족문화의 기원을 계통을 파악할 수 있는 주요한 자료이다.,599,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647279/fileData.do,717,"암각화, 샨치크, 동북아역사재단"
2647294,소속단체,동북아역사재단,FILE,동북아역사재단_하난하드-조사 장면,"흉노, 선비, 유연, 돌궐 등을 거쳐 몽골 제국에 이르기까지 유목민들이 차례로 제국을 건설하면서 주변 지역 문화 발전에 기여한 경험을 간직한 역사의 무대인 몽골고비알타이 지역의 바위그림. 한국 선사 및 고대문화의 계통성을 연구하는 의미 있는 형상들을 채록할 수 있는 주요한 자료이다.",598,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647294/fileData.do,709,"암각화, 하난하드, 동북아역사재단"
2647295,소속단체,동북아역사재단,FILE,동북아역사재단_하난하드-성소부분,"흉노, 선비, 유연, 돌궐 등을 거쳐 몽골 제국에 이르기까지 유목민들이 차례로 제국을 건설하면서 주변 지역 문화 발전에 기여한 경험을 간직한 역사의 무대인 몽골고비알타이 지역의 바위그림. 한국 선사 및 고대문화의 계통성을 연구하는 의미 있는 형상들을 채록할 수 있는 주요한 자료이다.",553,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647295/fileData.do,701,"암각화, 하난하드, 동북아역사재단"
2647296,소속단체,동북아역사재단,FILE,동북아역사재단_이흐 으트깅 아르-앞 그림의 부분,"흉노, 선비, 유연, 돌궐 등을 거쳐 몽골 제국에 이르기까지 유목민들이 차례로 제국을 건설하면서 주변 지역 문화 발전에 기여한 경험을 간직한 역사의 무대인 몽골고비알타이 지역의 바위그림. 한국 선사 및 고대문화의 계통성을 연구하는 의미 있는 형상들을 채록할 수 있는 주요한 자료이다.",682,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647296/fileData.do,714,"암각화, 이흐 으트깅 아르, 동북아역사재단"
2647297,소속단체,동북아역사재단,FILE,동북아역사재단_이흐 으트깅 아르-산양과 타마그,"흉노, 선비, 유연, 돌궐 등을 거쳐 몽골 제국에 이르기까지 유목민들이 차례로 제국을 건설하면서 주변 지역 문화 발전에 기여한 경험을 간직한 역사의 무대인 몽골고비알타이 지역의 바위그림. 한국 선사 및 고대문화의 계통성을 연구하는 의미 있는 형상들을 채록할 수 있는 주요한 자료이다.",634,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647297/fileData.do,737,"암각화, 이흐 으트깅 아르, 동북아역사재단"
2647298,소속단체,동북아역사재단,FILE,동북아역사재단_후렝 우주르 하단 올-후렝 우주르 하단 올 13구역 36암면,"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",714,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647298/fileData.do,705,"암각화, 후렝 우주르 하단 올, 동북아역사재단"
2647299,소속단체,동북아역사재단,FILE,동북아역사재단_후렝 우주르 하단 올-사슴의 머리부분(후렝 우주르 하단 올 13구역 36암면 부분),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",516,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647299/fileData.do,702,"암각화, 후렝 우주르 하단 올, 동북아역사재단"
2647300,소속단체,동북아역사재단,FILE,동북아역사재단_세들로비나 1-암면 2의 2 부분 3,러시아의 하카스코-미누신스크 분지와 투바공화국 내의 바위그림. 우리의 선사 및 고대문화와 직간접적으로 관련이 있는 지역의 바위그림을 통해서 한국 민족문화의 기원을 계통을 파악할 수 있는 주요한 자료이다.,547,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-21,https://www.data.go.kr/data/2647300/fileData.do,695,"암각화, 세들로비나, 동북아역사재단"
2424504,소속단체,동북아역사재단,FILE,동북아역사재단_강서대묘 - 북벽의 제1굄돌(들보),"강서대묘(江西大墓)는 평안남도(平安南道) 대안시(大安市)에 위치한 고구려 후기 사신도(四神圖) 벽화고분(壁畵古墳) 중의 하나로, 사신도 벽화 가운데 가장 빼어난 솜씨를 자랑하는 고구려 절정기의 벽화고분이다. 무덤의 형태는 먼저 반듯하게 잘 다듬은 화강암(花崗巖) 판석(板石)으로 무덤방을 쌓아 올리고 그 위에 흙을 봉긋하게 덮어 완성한 봉토석실분(封土石室墳)이다. 흙으로 이루어진 봉분(封墳)은 직경 51m에 높이 9m로 대형의 규모를 자랑한다.",613,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-18,https://www.data.go.kr/data/2424504/fileData.do,705,"고분벽화, 고구려, 강서대묘"
2424505,소속단체,동북아역사재단,FILE,동북아역사재단_후렝 우주르 하단 올-산양들(후렝 우주르 하단 올 10구역 13암면 부분),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",596,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-18,https://www.data.go.kr/data/2424505/fileData.do,706,"암각화, 후렝 우주르 하단 올, 동북아역사재단"
2424506,소속단체,동북아역사재단,FILE,동북아역사재단_후렝 우주르 하단 올-기마상(후렝 우주르 하단 올 10구역 13암면 부분),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",737,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-18,https://www.data.go.kr/data/2424506/fileData.do,702,"암각화, 후렝 우주르 하단 올, 동북아역사재단"
2424507,소속단체,동북아역사재단,FILE,동북아역사재단_친군 자빈 이흐 바가모나-말발굽(친군자빈 이흐 바가모나 부분),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",689,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-18,https://www.data.go.kr/data/2424507/fileData.do,697,"암각화, 친군 자빈 이흐 바가모나, 동북아역사재단"
2424508,소속단체,동북아역사재단,FILE,동북아역사재단_라샨 하드-라샨 하드 전경,"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",693,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-18,https://www.data.go.kr/data/2424508/fileData.do,705,"암각화, 라샨 하드, 동북아역사재단"
2424509,소속단체,동북아역사재단,FILE,동북아역사재단_덕흥리 고분벽화 - 널방남벽 2,"덕흥리벽화고분(德興里壁畵古墳)은 평안남도(平安南道) 남포시(南浦市) 강서구역(江西區域) 덕흥동(德興洞 : 구 지명은 평안남도 대안시 덕흥리)에 위치한 고구려 초기 벽화무덤이다. 이 벽화무덤은 묘실(墓室 : 무덤방) 안에서 발견된 묵서명(墨書銘)에 의해 피장자는 유주자사(幽州刺史)를 지냈던 진(鎭)이라는 자이며, 조성연대는 영락(永樂) 18년 즉 408년이라는 것이 밝혀져 주목을 받았다.",508,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-12-18,https://www.data.go.kr/data/2424509/fileData.do,715,"고분벽화, 고구려, 덕흥리"
